date,timestamp,avgHighPrice,avgLowPrice,highPriceVolume,lowPriceVolume
2024-06-20 00:00:00,1718841600,123882,120920,1716,1777
2024-06-20 06:00:00,1718863200,123439,121313,1051,931
2024-06-20 12:00:00,1718884800,123779,121001,1205,1157
2024-06-20 18:00:00,1718906400,123358,120951,1280,1779
2024-06-21 00:00:00,1718928000,125013,122326,1561,1583
2024-06-21 06:00:00,1718949600,124833,122420,1102,1379
2024-06-21 12:00:00,1718971200,124282,121551,1117,1469
2024-06-21 18:00:00,1718992800,123225,121051,1311,1872
2024-06-22 00:00:00,1719014400,125916,122691,1846,1406
2024-06-22 06:00:00,1719036000,124246,121947,992,1310
2024-06-22 12:00:00,1719057600,125161,122852,1180,1380
2024-06-22 18:00:00,1719079200,124896,122020,1352,1727
2024-06-23 00:00:00,1719100800,127248,123663,1736,1484
2024-06-23 06:00:00,1719122400,125581,123223,996,1591
2024-06-23 12:00:00,1719144000,126315,123576,1461,1905
2024-06-23 18:00:00,1719165600,126154,123444,2053,1999
2024-06-24 00:00:00,1719187200,127161,124422,1594,1700
2024-06-24 06:00:00,1719208800,129547,127091,702,802
2024-06-24 12:00:00,1719230400,125921,124906,1373,1556
2024-06-24 18:00:00,1719252000,125162,122813,1886,1833
2024-06-25 00:00:00,1719273600,125136,122435,1671,1606
2024-06-25 06:00:00,1719295200,125177,123116,1044,801
2024-06-25 12:00:00,1719316800,125301,123039,1099,1418
2024-06-25 18:00:00,1719338400,125337,123274,1819,2241
2024-06-26 00:00:00,1719360000,125017,123294,953,1507
2024-06-26 06:00:00,1719381600,125136,123346,500,589
2024-06-26 12:00:00,1719403200,128278,124664,760,1492
2024-06-26 18:00:00,1719424800,129876,125398,1732,2019
2024-06-27 00:00:00,1719446400,127541,124874,1151,1861
2024-06-27 06:00:00,1719468000,127828,126060,617,1139
2024-06-27 12:00:00,1719489600,127216,124703,1052,1109
2024-06-27 18:00:00,1719511200,128340,124994,1832,2212
2024-06-28 00:00:00,1719532800,130015,126961,1711,1506
2024-06-28 06:00:00,1719554400,127388,125699,1337,816
2024-06-28 12:00:00,1719576000,127963,125545,1225,1318
2024-06-28 18:00:00,1719597600,128434,125937,1962,1871
2024-06-29 00:00:00,1719619200,127278,124920,1733,1907
2024-06-29 06:00:00,1719640800,128967,126485,1139,995
2024-06-29 12:00:00,1719662400,128962,125776,1531,2135
2024-06-29 18:00:00,1719684000,128479,126174,2058,2683
2024-06-30 00:00:00,1719705600,131822,128480,1100,2002
2024-06-30 06:00:00,1719727200,128270,126050,856,1307
2024-06-30 12:00:00,1719748800,129869,127633,1981,1210
2024-06-30 18:00:00,1719770400,129178,126716,1908,2558
2024-07-01 00:00:00,1719792000,130296,127481,1387,1382
2024-07-01 06:00:00,1719813600,130338,127423,889,1213
2024-07-01 12:00:00,1719835200,132778,129308,1407,1184
2024-07-01 18:00:00,1719856800,131623,129403,1678,2329
2024-07-02 00:00:00,1719878400,133515,130705,1638,1700
2024-07-02 06:00:00,1719900000,135369,132027,983,1095
2024-07-02 12:00:00,1719921600,132706,130049,1013,1672
2024-07-02 18:00:00,1719943200,132720,130104,1389,2260
2024-07-03 00:00:00,1719964800,133422,130231,1505,1936
2024-07-03 06:00:00,1719986400,131225,128977,847,1064
2024-07-03 12:00:00,1720008000,131233,128656,1551,1760
2024-07-03 18:00:00,1720029600,131646,129523,1623,2275
2024-07-04 00:00:00,1720051200,132804,130170,1793,1749
2024-07-04 06:00:00,1720072800,135646,133159,860,1116
2024-07-04 12:00:00,1720094400,133164,131086,1430,2060
2024-07-04 18:00:00,1720116000,132937,130016,1945,2253
2024-07-05 00:00:00,1720137600,142448,138420,1296,1668
2024-07-05 06:00:00,1720159200,135297,132597,1198,1154
2024-07-05 12:00:00,1720180800,174153,169103,1556,1382
2024-07-05 18:00:00,1720202400,138083,135547,1926,2425
2024-07-06 00:00:00,1720224000,141942,138160,1857,1805
2024-07-06 06:00:00,1720245600,140101,136020,1150,1367
2024-07-06 12:00:00,1720267200,146013,141016,1367,1804
2024-07-06 18:00:00,1720288800,142635,140430,1406,2208
2024-07-07 00:00:00,1720310400,149948,144305,1876,2149
2024-07-07 06:00:00,1720332000,144039,140496,899,1630
2024-07-07 12:00:00,1720353600,143538,139651,2135,2639
2024-07-07 18:00:00,1720375200,142056,138903,2021,2499
2024-07-08 00:00:00,1720396800,150809,147018,1575,2195
2024-07-08 06:00:00,1720418400,150820,148875,917,1190
2024-07-08 12:00:00,1720440000,165581,161692,1069,2061
2024-07-08 18:00:00,1720461600,156634,152583,2081,2188
2024-07-09 00:00:00,1720483200,175034,168565,1422,2074
2024-07-09 06:00:00,1720504800,168206,163399,441,611
2024-07-09 12:00:00,1720526400,165800,161545,1192,2147
2024-07-09 18:00:00,1720548000,170891,166867,1367,2329
2024-07-10 00:00:00,1720569600,168358,164627,1509,2341
2024-07-10 06:00:00,1720591200,164691,161460,787,1113
2024-07-10 12:00:00,1720612800,170096,166041,1244,1511
2024-07-10 18:00:00,1720634400,171732,167655,1140,2015
2024-07-11 00:00:00,1720656000,170929,165679,1509,2263
2024-07-11 06:00:00,1720677600,166611,162093,1032,1384
2024-07-11 12:00:00,1720699200,162106,159661,1654,1537
2024-07-11 18:00:00,1720720800,158741,156097,1990,1439
2024-07-12 00:00:00,1720742400,160234,157079,1185,1853
2024-07-12 06:00:00,1720764000,158461,155387,1177,1348
2024-07-12 12:00:00,1720785600,158268,155388,964,1139
2024-07-12 18:00:00,1720807200,161390,158032,2008,1877
2024-07-13 00:00:00,1720828800,160901,157676,2030,1838
2024-07-13 06:00:00,1720850400,158230,155541,1216,1490
2024-07-13 12:00:00,1720872000,157974,155195,1438,1594
2024-07-13 18:00:00,1720893600,155977,153029,1859,2041
2024-07-14 00:00:00,1720915200,157232,153482,1898,2361
2024-07-14 06:00:00,1720936800,155714,152776,1185,1275
2024-07-14 12:00:00,1720958400,155340,153002,1354,1466
2024-07-14 18:00:00,1720980000,155278,152654,1942,2358
2024-07-15 00:00:00,1721001600,155006,152146,1475,2706
2024-07-15 06:00:00,1721023200,154719,152565,664,857
2024-07-15 12:00:00,1721044800,154617,152336,1257,1650
2024-07-15 18:00:00,1721066400,153456,151103,1939,2135
2024-07-16 00:00:00,1721088000,153692,151097,1349,1348
2024-07-16 06:00:00,1721109600,151304,149439,694,855
2024-07-16 12:00:00,1721131200,150860,148387,1128,1235
2024-07-16 18:00:00,1721152800,151751,149003,1973,1579
2024-07-17 00:00:00,1721174400,151650,148871,1696,1532
2024-07-17 06:00:00,1721196000,151262,149055,835,784
2024-07-17 12:00:00,1721217600,150210,147754,1208,1228
2024-07-17 18:00:00,1721239200,151367,148533,1278,2546
2024-07-18 00:00:00,1721260800,147267,146258,2013,1903
2024-07-18 06:00:00,1721282400,146472,144451,772,979
2024-07-18 12:00:00,1721304000,149092,145892,1210,1647
2024-07-18 18:00:00,1721325600,147785,144949,1611,1768
2024-07-19 00:00:00,1721347200,149870,147777,1354,1600
2024-07-19 06:00:00,1721368800,151461,149140,772,1093
2024-07-19 12:00:00,1721390400,149554,147688,1262,1381
2024-07-19 18:00:00,1721412000,148186,145512,1346,1964
2024-07-20 00:00:00,1721433600,147744,145372,1349,1756
2024-07-20 06:00:00,1721455200,145447,142779,944,1252
2024-07-20 12:00:00,1721476800,146067,143293,1116,1280
2024-07-20 18:00:00,1721498400,144899,140622,1432,2037
2024-07-21 00:00:00,1721520000,144479,141613,1178,1321
2024-07-21 06:00:00,1721541600,144560,141923,675,1236
2024-07-21 12:00:00,1721563200,142645,139903,1470,1538
2024-07-21 18:00:00,1721584800,142020,139231,2196,1921
2024-07-22 00:00:00,1721606400,142291,139676,1196,1155
2024-07-22 06:00:00,1721628000,142611,140536,663,760
2024-07-22 12:00:00,1721649600,142846,141138,769,1092
2024-07-22 18:00:00,1721671200,142974,140754,1889,1824
2024-07-23 00:00:00,1721692800,141209,139077,1111,1472
2024-07-23 06:00:00,1721714400,141615,139778,694,661
2024-07-23 12:00:00,1721736000,138822,140215,1332,1227
2024-07-23 18:00:00,1721757600,140289,138050,1494,1936
2024-07-24 00:00:00,1721779200,139617,137137,1297,1457
2024-07-24 06:00:00,1721800800,140170,137751,592,831
2024-07-24 12:00:00,1721822400,140335,137292,920,1052
2024-07-24 18:00:00,1721844000,139746,137247,1330,1655
2024-07-25 00:00:00,1721865600,139095,136463,966,1985
2024-07-25 06:00:00,1721887200,138559,136779,789,844
2024-07-25 12:00:00,1721908800,137354,134999,1353,1362
2024-07-25 18:00:00,1721930400,136567,134081,1473,1831
2024-07-26 00:00:00,1721952000,135321,132888,1316,1499
2024-07-26 06:00:00,1721973600,135417,132573,632,1172
2024-07-26 12:00:00,1721995200,132991,130354,1317,1211
2024-07-26 18:00:00,1722016800,131127,128183,1351,1731
2024-07-27 00:00:00,1722038400,128854,126279,1727,1215
2024-07-27 06:00:00,1722060000,129071,126879,730,614
2024-07-27 12:00:00,1722081600,129677,127346,1517,962
2024-07-27 18:00:00,1722103200,127234,125239,1788,1440
2024-07-28 00:00:00,1722124800,129014,126166,1422,1563
2024-07-28 06:00:00,1722146400,130345,127962,881,1168
2024-07-28 12:00:00,1722168000,128281,125786,1412,1753
2024-07-28 18:00:00,1722189600,127357,125502,2335,2330
2024-07-29 00:00:00,1722211200,128423,125887,1468,1444
2024-07-29 06:00:00,1722232800,127097,125527,587,803
2024-07-29 12:00:00,1722254400,126898,125128,892,1479
2024-07-29 18:00:00,1722276000,129240,126950,1623,1676
2024-07-30 00:00:00,1722297600,129095,126042,1567,2512
2024-07-30 06:00:00,1722319200,119817,117679,685,609
2024-07-30 12:00:00,1722340800,124155,122295,1427,1188
2024-07-30 18:00:00,1722362400,125511,123462,1449,1614
2024-07-31 00:00:00,1722384000,125672,123326,1333,1515
2024-07-31 06:00:00,1722405600,125331,123802,432,632
2024-07-31 12:00:00,1722427200,127742,124332,1126,1236
2024-07-31 18:00:00,1722448800,125478,124042,1272,1747
2024-08-01 00:00:00,1722470400,127090,124415,1653,1956
2024-08-01 06:00:00,1722492000,128193,125761,1033,1046
2024-08-01 12:00:00,1722513600,126964,125062,1117,1358
2024-08-01 18:00:00,1722535200,125593,123028,1579,1880
2024-08-02 00:00:00,1722556800,127533,125206,902,1376
2024-08-02 06:00:00,1722578400,128313,126138,948,987
2024-08-02 12:00:00,1722600000,127097,125083,1214,1420
2024-08-02 18:00:00,1722621600,127446,124907,1749,2007
2024-08-03 00:00:00,1722643200,126305,124215,1340,1904
2024-08-03 06:00:00,1722664800,127823,125084,1120,1372
2024-08-03 12:00:00,1722686400,127139,124965,1228,1625
2024-08-03 18:00:00,1722708000,126534,124435,1658,2092
2024-08-04 00:00:00,1722729600,126930,124683,1367,1790
2024-08-04 06:00:00,1722751200,127701,125695,986,1127
2024-08-04 12:00:00,1722772800,127197,124807,1755,1784
2024-08-04 18:00:00,1722794400,127340,125461,2264,1952
2024-08-05 00:00:00,1722816000,126977,124965,1532,1926
2024-08-05 06:00:00,1722837600,126402,124546,806,1115
2024-08-05 12:00:00,1722859200,126389,124625,1215,1325
2024-08-05 18:00:00,1722880800,126649,124628,1941,2230
2024-08-06 00:00:00,1722902400,126799,124948,1807,1595
2024-08-06 06:00:00,1722924000,127390,125187,766,798
2024-08-06 12:00:00,1722945600,127258,125367,791,1332
2024-08-06 18:00:00,1722967200,127879,125513,1972,1931
2024-08-07 00:00:00,1722988800,126991,125414,1094,2056
2024-08-07 06:00:00,1723010400,126614,125358,696,1116
2024-08-07 12:00:00,1723032000,128229,125761,1453,1522
2024-08-07 18:00:00,1723053600,131965,129396,1364,1695
2024-08-08 00:00:00,1723075200,133826,130771,1382,2015
2024-08-08 06:00:00,1723096800,134407,131234,770,962
2024-08-08 12:00:00,1723118400,138266,135182,1226,1787
2024-08-08 18:00:00,1723140000,143099,139467,1948,2273
2024-08-09 00:00:00,1723161600,144681,141549,1498,1890
2024-08-09 06:00:00,1723183200,143001,139655,532,1104
2024-08-09 12:00:00,1723204800,143734,141840,1375,1908
2024-08-09 18:00:00,1723226400,147252,143361,1986,2176
2024-08-10 00:00:00,1723248000,145891,142626,1755,2272
2024-08-10 06:00:00,1723269600,144598,142022,931,1218
2024-08-10 12:00:00,1723291200,143949,141496,1789,1349
2024-08-10 18:00:00,1723312800,143497,140797,1891,2338
2024-08-11 00:00:00,1723334400,144104,141040,1899,2117
2024-08-11 06:00:00,1723356000,145167,142222,981,1306
2024-08-11 12:00:00,1723377600,144953,141988,1720,2023
2024-08-11 18:00:00,1723399200,142657,140951,2695,2553
2024-08-12 00:00:00,1723420800,139081,136825,1889,1409
2024-08-12 06:00:00,1723442400,139221,136780,1090,1078
2024-08-12 12:00:00,1723464000,139309,137308,1162,1429
2024-08-12 18:00:00,1723485600,139547,137224,2943,1932
2024-08-13 00:00:00,1723507200,138336,136006,1977,1796
2024-08-13 06:00:00,1723528800,135296,133512,1680,1091
2024-08-13 12:00:00,1723550400,136173,133550,1211,1165
2024-08-13 18:00:00,1723572000,137458,135015,1732,1811
2024-08-14 00:00:00,1723593600,135252,133698,2082,2163
2024-08-14 06:00:00,1723615200,136726,134248,624,675
2024-08-14 12:00:00,1723636800,136619,133411,1547,1521
2024-08-14 18:00:00,1723658400,137449,133203,1734,1951
2024-08-15 00:00:00,1723680000,136908,132410,2311,1770
2024-08-15 06:00:00,1723701600,136431,132878,1241,1018
2024-08-15 12:00:00,1723723200,136266,133210,1385,1844
2024-08-15 18:00:00,1723744800,135943,132308,2012,1796
2024-08-16 00:00:00,1723766400,136881,133108,2210,1915
2024-08-16 06:00:00,1723788000,135523,132305,1136,1137
2024-08-16 12:00:00,1723809600,134661,131588,1431,1318
2024-08-16 18:00:00,1723831200,135751,132725,2217,1679
2024-08-17 00:00:00,1723852800,135401,132654,1742,2047
2024-08-17 06:00:00,1723874400,133802,131883,756,1388
2024-08-17 12:00:00,1723896000,134678,132363,1398,1373
2024-08-17 18:00:00,1723917600,134840,132141,1685,2004
2024-08-18 00:00:00,1723939200,137008,133296,1671,1740
2024-08-18 06:00:00,1723960800,136458,133402,950,1236
2024-08-18 12:00:00,1723982400,134939,132892,1583,1501
2024-08-18 18:00:00,1724004000,135225,132301,2409,2410
2024-08-19 00:00:00,1724025600,135710,133421,1188,1843
2024-08-19 06:00:00,1724047200,137731,135143,852,943
2024-08-19 12:00:00,1724068800,138068,135726,1201,1551
2024-08-19 18:00:00,1724090400,134644,133165,1555,2647
2024-08-20 00:00:00,1724112000,135000,132974,1649,1876
2024-08-20 06:00:00,1724133600,134178,132073,1080,1023
2024-08-20 12:00:00,1724155200,134523,132732,1269,1254
2024-08-20 18:00:00,1724176800,134582,132338,1870,1931
2024-08-21 00:00:00,1724198400,134553,132201,1394,1991
2024-08-21 06:00:00,1724220000,134594,132065,988,1464
2024-08-21 12:00:00,1724241600,134646,131457,1444,1422
2024-08-21 18:00:00,1724263200,134082,131703,1702,1741
2024-08-22 00:00:00,1724284800,138013,135376,1820,1889
2024-08-22 06:00:00,1724306400,134440,132650,815,883
2024-08-22 12:00:00,1724328000,133543,131390,1173,1914
2024-08-22 18:00:00,1724349600,134439,132487,1726,1553
2024-08-23 00:00:00,1724371200,134484,132311,1747,1852
2024-08-23 06:00:00,1724392800,134747,132589,893,1051
2024-08-23 12:00:00,1724414400,134703,132907,1098,1551
2024-08-23 18:00:00,1724436000,134257,132113,1804,1839
2024-08-24 00:00:00,1724457600,134419,132276,1402,1678
2024-08-24 06:00:00,1724479200,133373,131705,1190,1081
2024-08-24 12:00:00,1724500800,134428,131953,1141,1622
2024-08-24 18:00:00,1724522400,138733,135919,1384,2295
2024-08-25 00:00:00,1724544000,143939,140232,1743,2146
2024-08-25 06:00:00,1724565600,134772,133090,941,1231
2024-08-25 12:00:00,1724587200,133853,131938,1186,1730
2024-08-25 18:00:00,1724608800,133676,131775,2160,2181
2024-08-26 00:00:00,1724630400,134186,131365,905,1173
2024-08-26 06:00:00,1724652000,133362,131396,653,1109
2024-08-26 12:00:00,1724673600,132880,130897,973,1688
2024-08-26 18:00:00,1724695200,132926,131036,1846,1821
2024-08-27 00:00:00,1724716800,132848,130837,1086,1493
2024-08-27 06:00:00,1724738400,132440,130384,751,1034
2024-08-27 12:00:00,1724760000,131561,129322,1583,1638
2024-08-27 18:00:00,1724781600,131473,129268,1370,1613
2024-08-28 00:00:00,1724803200,131554,129297,1230,1661
2024-08-28 06:00:00,1724824800,131649,128921,755,1067
2024-08-28 12:00:00,1724846400,128286,124932,1458,1356
2024-08-28 18:00:00,1724868000,125509,123671,1311,2205
2024-08-29 00:00:00,1724889600,125886,123530,1627,1320
2024-08-29 06:00:00,1724911200,129378,127234,791,807
2024-08-29 12:00:00,1724932800,128819,126543,1170,1723
2024-08-29 18:00:00,1724954400,126833,124279,1694,1782
2024-08-30 00:00:00,1724976000,126563,124038,1450,1694
2024-08-30 06:00:00,1724997600,125412,123497,932,964
2024-08-30 12:00:00,1725019200,126364,123766,1160,1202
2024-08-30 18:00:00,1725040800,125751,123348,1536,1918
2024-08-31 00:00:00,1725062400,128699,126628,1697,1480
2024-08-31 06:00:00,1725084000,125853,123753,1180,1211
2024-08-31 12:00:00,1725105600,125737,123894,1387,1697
2024-08-31 18:00:00,1725127200,126574,124667,1862,1949
2024-09-01 00:00:00,1725148800,127473,125786,599,897
2024-09-01 06:00:00,1725170400,127552,125372,968,1168
2024-09-01 12:00:00,1725192000,128998,126472,1469,1755
2024-09-01 18:00:00,1725213600,131556,129301,1651,2546
2024-09-02 00:00:00,1725235200,130917,128203,1772,1980
2024-09-02 06:00:00,1725256800,130865,128583,792,759
2024-09-02 12:00:00,1725278400,130298,127755,1390,1715
2024-09-02 18:00:00,1725300000,130365,128297,2170,2103
2024-09-03 00:00:00,1725321600,129305,126756,1584,1751
2024-09-03 06:00:00,1725343200,129155,126418,192,239
2024-09-03 12:00:00,1725364800,128986,125548,1583,1500
2024-09-03 18:00:00,1725386400,128661,126461,1606,2330
2024-09-04 00:00:00,1725408000,129021,127058,1478,1517
2024-09-04 06:00:00,1725429600,127386,125575,685,1083
2024-09-04 12:00:00,1725451200,128613,126136,1504,1664
2024-09-04 18:00:00,1725472800,128193,126235,1451,1579
2024-09-05 00:00:00,1725494400,128556,126620,1457,1512
2024-09-05 06:00:00,1725516000,128931,126862,1014,1396
2024-09-05 12:00:00,1725537600,128132,126412,877,1585
2024-09-05 18:00:00,1725559200,128004,125670,1559,2388
2024-09-06 00:00:00,1725580800,127997,126026,1150,1475
2024-09-06 06:00:00,1725602400,127782,125990,845,900
2024-09-06 12:00:00,1725624000,124954,124028,1302,1197
2024-09-06 18:00:00,1725645600,124999,122977,1375,1716
2024-09-07 00:00:00,1725667200,126880,124502,1288,1646
2024-09-07 06:00:00,1725688800,126874,124406,1109,1178
2024-09-07 12:00:00,1725710400,126997,125132,1661,1642
2024-09-07 18:00:00,1725732000,125542,123725,1365,2022
2024-09-08 00:00:00,1725753600,127276,125256,1800,1547
2024-09-08 06:00:00,1725775200,126780,124548,701,1638
2024-09-08 12:00:00,1725796800,126386,124563,1459,1557
2024-09-08 18:00:00,1725818400,126212,124345,1873,2024
2024-09-09 00:00:00,1725840000,126924,124906,1790,1620
2024-09-09 06:00:00,1725861600,125495,123637,858,818
2024-09-09 12:00:00,1725883200,125775,124162,805,1097
2024-09-09 18:00:00,1725904800,126207,124301,1451,2065
2024-09-10 00:00:00,1725926400,123875,123311,1490,1788
2024-09-10 06:00:00,1725948000,124391,122038,773,1347
2024-09-10 12:00:00,1725969600,125164,123143,1102,1495
2024-09-10 18:00:00,1725991200,124593,122847,1472,1604
2024-09-11 00:00:00,1726012800,125505,123166,1482,1672
2024-09-11 06:00:00,1726034400,126110,123756,845,929
2024-09-11 12:00:00,1726056000,124149,120325,1465,1568
2024-09-11 18:00:00,1726077600,124012,122294,1527,1613
2024-09-12 00:00:00,1726099200,124680,122810,1416,1378
2024-09-12 06:00:00,1726120800,125829,123913,860,761
2024-09-12 12:00:00,1726142400,125869,124139,1120,1379
2024-09-12 18:00:00,1726164000,125244,123162,1647,2334
2024-09-13 00:00:00,1726185600,125264,123400,1215,1712
2024-09-13 06:00:00,1726207200,125224,123898,1030,971
2024-09-13 12:00:00,1726228800,125083,123604,1007,1506
2024-09-13 18:00:00,1726250400,127591,125237,1980,1789
2024-09-14 00:00:00,1726272000,126738,124592,1605,2355
2024-09-14 06:00:00,1726293600,127908,125474,993,1084
2024-09-14 12:00:00,1726315200,126671,124524,1817,1601
2024-09-14 18:00:00,1726336800,126180,124031,1979,2344
2024-09-15 00:00:00,1726358400,127194,124789,1612,1542
2024-09-15 06:00:00,1726380000,128677,125855,1015,1114
2024-09-15 12:00:00,1726401600,127576,125511,1493,1296
2024-09-15 18:00:00,1726423200,129519,126918,2005,2432
2024-09-16 00:00:00,1726444800,129657,127271,1151,1648
2024-09-16 06:00:00,1726466400,128247,126448,660,801
2024-09-16 12:00:00,1726488000,127500,125565,1141,1606
2024-09-16 18:00:00,1726509600,127477,125059,1572,2165
2024-09-17 00:00:00,1726531200,127764,125467,1115,1593
2024-09-17 06:00:00,1726552800,129877,127702,627,724
2024-09-17 12:00:00,1726574400,132442,129492,1320,1627
2024-09-17 18:00:00,1726596000,125943,123404,1610,2937
2024-09-18 00:00:00,1726617600,126983,124606,1341,1650
2024-09-18 06:00:00,1726639200,127676,125431,909,1116
2024-09-18 12:00:00,1726660800,128613,126528,1289,1653
2024-09-18 18:00:00,1726682400,127901,125624,1689,1877
2024-09-19 00:00:00,1726704000,128043,125483,1357,1805
2024-09-19 06:00:00,1726725600,128106,126235,670,667
2024-09-19 12:00:00,1726747200,130287,128169,1376,1226
2024-09-19 18:00:00,1726768800,128639,126838,1656,2036
2024-09-20 00:00:00,1726790400,127461,125785,1256,1370
2024-09-20 06:00:00,1726812000,126975,125410,544,843
2024-09-20 12:00:00,1726833600,127703,125665,1338,1402
2024-09-20 18:00:00,1726855200,128508,126184,1644,1929
2024-09-21 00:00:00,1726876800,128922,126135,1558,2081
2024-09-21 06:00:00,1726898400,127725,125957,882,1207
2024-09-21 12:00:00,1726920000,127739,125869,1145,1805
2024-09-21 18:00:00,1726941600,128168,126224,2258,2408
2024-09-22 00:00:00,1726963200,127869,125836,1410,2005
2024-09-22 06:00:00,1726984800,128950,127045,968,1027
2024-09-22 12:00:00,1727006400,129666,127496,1088,1502
2024-09-22 18:00:00,1727028000,131392,129264,2182,2497
2024-09-23 00:00:00,1727049600,130638,128300,1237,2371
2024-09-23 06:00:00,1727071200,134893,131374,734,1101
2024-09-23 12:00:00,1727092800,130722,129813,1067,1825
2024-09-23 18:00:00,1727114400,130501,128432,2099,1985
2024-09-24 00:00:00,1727136000,131210,129393,1524,1839
2024-09-24 06:00:00,1727157600,131801,130104,761,976
2024-09-24 12:00:00,1727179200,134040,133464,1105,1254
2024-09-24 18:00:00,1727200800,137936,135066,1448,1931
2024-09-25 00:00:00,1727222400,142922,139733,1315,1404
2024-09-25 06:00:00,1727244000,145147,142059,542,1009
2024-09-25 12:00:00,1727265600,136968,133371,1237,1347
2024-09-25 18:00:00,1727287200,135283,132563,1440,1741
2024-09-26 00:00:00,1727308800,135606,132805,1534,1528
2024-09-26 06:00:00,1727330400,135419,133347,749,922
2024-09-26 12:00:00,1727352000,135985,133989,1372,1415
2024-09-26 18:00:00,1727373600,134255,132074,1909,2015
2024-09-27 00:00:00,1727395200,130415,129478,772,1318
2024-09-27 06:00:00,1727416800,131005,129356,1039,1099
2024-09-27 12:00:00,1727438400,130559,128449,1335,1394
2024-09-27 18:00:00,1727460000,130682,128313,1412,1890
2024-09-28 00:00:00,1727481600,131443,129288,1450,1722
2024-09-28 06:00:00,1727503200,131235,129504,722,763
2024-09-28 12:00:00,1727524800,130391,128413,1648,1599
2024-09-28 18:00:00,1727546400,129623,127216,1857,2088
2024-09-29 00:00:00,1727568000,128638,126286,1293,1547
2024-09-29 06:00:00,1727589600,129248,126734,908,1021
2024-09-29 12:00:00,1727611200,129770,127564,1328,1730
2024-09-29 18:00:00,1727632800,129070,127126,1860,1985
2024-09-30 00:00:00,1727654400,129301,127293,991,1350
2024-09-30 06:00:00,1727676000,129688,127713,787,1205
2024-09-30 12:00:00,1727697600,129856,127952,1182,1387
