date,timestamp,avgHighPrice,avgLowPrice,highPriceVolume,lowPriceVolume
2024-06-10 12:00:00,1718020800,7981,7932,24351,107448
2024-06-10 18:00:00,1718042400,7954,7924,17391,100792
2024-06-11 00:00:00,1718064000,7962,7937,5183,85589
2024-06-11 06:00:00,1718085600,7971,7969,8501,62734
2024-06-11 12:00:00,1718107200,8035,7997,23369,149075
2024-06-11 18:00:00,1718128800,8016,8029,8049,98466
2024-06-12 00:00:00,1718150400,8042,8039,14061,86715
2024-06-12 06:00:00,1718172000,7959,7966,11700,40041
2024-06-12 12:00:00,1718193600,7985,7981,15072,119812
2024-06-12 18:00:00,1718215200,7997,7986,33656,59928
2024-06-13 00:00:00,1718236800,7995,7975,13238,54334
2024-06-13 06:00:00,1718258400,7999,7971,10542,49816
2024-06-13 12:00:00,1718280000,7983,7983,41133,76702
2024-06-13 18:00:00,1718301600,7984,7980,23911,97152
2024-06-14 00:00:00,1718323200,8004,8004,9453,118847
2024-06-14 06:00:00,1718344800,7997,8003,9667,73026
2024-06-14 12:00:00,1718366400,8026,8012,18631,118906
2024-06-14 18:00:00,1718388000,8050,8034,28875,140918
2024-06-15 00:00:00,1718409600,8062,8047,11786,122189
2024-06-15 06:00:00,1718431200,8019,8011,16800,66051
2024-06-15 12:00:00,1718452800,8062,8055,14881,92193
2024-06-15 18:00:00,1718474400,8172,8158,13437,119116
2024-06-16 00:00:00,1718496000,8147,8136,22487,112918
2024-06-16 06:00:00,1718517600,8161,8151,21570,95197
2024-06-16 12:00:00,1718539200,8166,8172,18820,107319
2024-06-16 18:00:00,1718560800,8216,8196,11898,115587
2024-06-17 00:00:00,1718582400,8201,8197,14458,98821
2024-06-17 06:00:00,1718604000,8215,8212,4354,76201
2024-06-17 12:00:00,1718625600,8204,8208,9983,96527
2024-06-17 18:00:00,1718647200,8190,8184,25001,95808
2024-06-18 00:00:00,1718668800,8148,8104,16126,70663
2024-06-18 06:00:00,1718690400,8137,8057,6414,33058
2024-06-18 12:00:00,1718712000,8084,8056,15154,82614
2024-06-18 18:00:00,1718733600,8080,8035,14991,93322
2024-06-19 00:00:00,1718755200,8079,8054,14130,88547
2024-06-19 06:00:00,1718776800,8110,8100,12616,72979
2024-06-19 12:00:00,1718798400,8033,8073,27120,78974
2024-06-19 18:00:00,1718820000,8047,8056,17623,130744
2024-06-20 00:00:00,1718841600,8042,8020,9492,71977
2024-06-20 06:00:00,1718863200,8058,8033,23959,40965
2024-06-20 12:00:00,1718884800,8050,8019,31381,60176
2024-06-20 18:00:00,1718906400,8022,8007,22987,112773
2024-06-21 00:00:00,1718928000,8021,8012,29823,65617
2024-06-21 06:00:00,1718949600,8034,8020,15309,47118
2024-06-21 12:00:00,1718971200,7979,7971,18736,54877
2024-06-21 18:00:00,1718992800,8007,8001,20232,80647
2024-06-22 00:00:00,1719014400,8006,8004,34075,71661
2024-06-22 06:00:00,1719036000,8004,7992,14853,47343
2024-06-22 12:00:00,1719057600,8004,8002,18338,88255
2024-06-22 18:00:00,1719079200,8042,8021,5467,94267
2024-06-23 00:00:00,1719100800,8012,8000,19115,44874
2024-06-23 06:00:00,1719122400,8009,8001,26791,57847
2024-06-23 12:00:00,1719144000,7991,7911,29445,97054
2024-06-23 18:00:00,1719165600,8078,8065,43074,161739
2024-06-24 00:00:00,1719187200,8108,8080,18096,83625
2024-06-24 06:00:00,1719208800,8079,8072,16795,82572
2024-06-24 12:00:00,1719230400,8108,8064,33515,84996
2024-06-24 18:00:00,1719252000,8156,8104,12199,118979
2024-06-25 00:00:00,1719273600,8067,8072,15386,89755
2024-06-25 06:00:00,1719295200,8029,8011,14783,59650
2024-06-25 12:00:00,1719316800,8015,7993,12851,53751
2024-06-25 18:00:00,1719338400,8055,8027,22276,78784
2024-06-26 00:00:00,1719360000,8077,8072,23292,98495
2024-06-26 06:00:00,1719381600,8086,8070,13209,33030
2024-06-26 12:00:00,1719403200,8015,8004,20120,70721
2024-06-26 18:00:00,1719424800,8066,8053,22029,84929
2024-06-27 00:00:00,1719446400,8051,8073,30612,70056
2024-06-27 06:00:00,1719468000,8062,8046,24898,62940
2024-06-27 12:00:00,1719489600,8052,8045,28450,51458
2024-06-27 18:00:00,1719511200,8071,8066,12633,67482
2024-06-28 00:00:00,1719532800,8117,8105,13166,77726
2024-06-28 06:00:00,1719554400,8068,8068,13042,49845
2024-06-28 12:00:00,1719576000,8061,8056,15651,74928
2024-06-28 18:00:00,1719597600,8093,8087,17313,97672
2024-06-29 00:00:00,1719619200,8091,8082,44560,75522
2024-06-29 06:00:00,1719640800,8076,8079,13545,31448
2024-06-29 12:00:00,1719662400,8101,8087,11559,57620
2024-06-29 18:00:00,1719684000,8095,8107,15951,117536
2024-06-30 00:00:00,1719705600,8067,8047,19266,62628
2024-06-30 06:00:00,1719727200,8035,8032,4668,39536
2024-06-30 12:00:00,1719748800,8058,8054,45149,81478
2024-06-30 18:00:00,1719770400,8091,8090,31847,98481
2024-07-01 00:00:00,1719792000,8151,8144,11799,108047
2024-07-01 06:00:00,1719813600,8114,8110,10192,51625
2024-07-01 12:00:00,1719835200,8222,8166,17334,72673
2024-07-01 18:00:00,1719856800,8230,8213,16881,156442
2024-07-02 00:00:00,1719878400,8189,8173,5606,82459
2024-07-02 06:00:00,1719900000,8133,8112,2994,44872
2024-07-02 12:00:00,1719921600,8175,8171,18154,50229
2024-07-02 18:00:00,1719943200,8148,8126,17050,60990
2024-07-03 00:00:00,1719964800,8086,8073,27477,104875
2024-07-03 06:00:00,1719986400,8004,8016,10621,21667
2024-07-03 12:00:00,1720008000,8018,7984,17268,83265
2024-07-03 18:00:00,1720029600,8060,8050,17206,80908
