date,timestamp,avgHighPrice,avgLowPrice,highPriceVolume,lowPriceVolume
2023-09-27,1695772800,212,208,796962,995212
2023-09-28,1695859200,208,207,874174,1087506
2023-09-29,1695945600,211,209,962186,1062859
2023-09-30,1696032000,216,211,1030611,1051600
2023-10-01 00:00:00,1696118400,216,213,1143107,993908
2023-10-02 00:00:00,1696204800,220,218,942999,967871
2023-10-03 00:00:00,1696291200,205,208,1257716,1427729
2023-10-04 00:00:00,1696377600,212,208,818540,937780
2023-10-05 00:00:00,1696464000,210,207,794384,922684
2023-10-06 00:00:00,1696550400,207,206,777579,792767
2023-10-07 00:00:00,1696636800,212,209,745642,1176440
2023-10-08 00:00:00,1696723200,219,214,1009358,1312426
2023-10-09 00:00:00,1696809600,227,223,675272,1262436
2023-10-10 00:00:00,1696896000,231,227,797938,1076753
2023-10-11 00:00:00,1696982400,240,234,725737,1128667
2023-10-12 00:00:00,1697068800,245,240,766497,998838
2023-10-13 00:00:00,1697155200,251,247,785946,1077139
2023-10-14 00:00:00,1697241600,252,248,992383,1093754
2023-10-15 00:00:00,1697328000,252,249,981466,1029808
2023-10-16 00:00:00,1697414400,259,255,806192,1014976
2023-10-17 00:00:00,1697500800,264,259,879280,1181523
2023-10-18 00:00:00,1697587200,267,263,809688,907822
2023-10-19 00:00:00,1697673600,263,260,770296,785273
2023-10-20 00:00:00,1697760000,251,245,900506,573092
2023-10-21 00:00:00,1697846400,230,223,1152433,562512
2023-10-22 00:00:00,1697932800,229,225,1052772,927213
2023-10-23 00:00:00,1698019200,229,225,990832,860230
2023-10-24 00:00:00,1698105600,225,221,1079964,688370
2023-10-25 00:00:00,1698192000,217,212,1073140,523519
2023-10-26 00:00:00,1698278400,218,215,1008354,586778
2023-10-27 00:00:00,1698364800,221,218,797009,774887
2023-10-28 00:00:00,1698451200,223,219,869874,1064306
2023-10-29 00:00:00,1698537600,221,220,1115891,906463
2023-10-30 00:00:00,1698624000,221,219,1342557,826185
2023-10-31 00:00:00,1698710400,218,212,1466800,749688
2023-11-01 00:00:00,1698796800,219,216,764306,714098
2023-11-02 00:00:00,1698883200,221,218,856811,839139
2023-11-03 00:00:00,1698969600,224,219,887190,697459
2023-11-04 00:00:00,1699056000,223,219,750495,1044803
2023-11-05 00:00:00,1699142400,225,222,1011052,835302
2023-11-06 00:00:00,1699228800,226,223,677197,786790
2023-11-07 00:00:00,1699315200,231,227,969722,916405
2023-11-08 00:00:00,1699401600,232,228,1089634,969524
2023-11-09 00:00:00,1699488000,230,223,1335333,1145023
2023-11-10 00:00:00,1699574400,232,228,1110830,761228
2023-11-11 00:00:00,1699660800,226,224,705890,797526
2023-11-12 00:00:00,1699747200,237,233,1058321,1081922
2023-11-13 00:00:00,1699833600,238,235,788607,1069812
2023-11-14 00:00:00,1699920000,244,241,849141,885155
2023-11-15 00:00:00,1700006400,247,245,647815,871539
2023-11-16 00:00:00,1700092800,248,245,681537,543597
2023-11-17 00:00:00,1700179200,252,250,361988,622897
2023-11-18 00:00:00,1700265600,251,248,551443,741374
2023-11-19 00:00:00,1700352000,256,253,891292,694987
2023-11-20 00:00:00,1700438400,261,256,629635,738593
2023-11-21 00:00:00,1700524800,261,258,575397,584971
2023-11-22 00:00:00,1700611200,261,259,613614,780324
2023-11-23 00:00:00,1700697600,264,261,761774,570625
