date,timestamp,avgHighPrice,avgLowPrice,highPriceVolume,lowPriceVolume
2024-06-18 12:00:00,1718712000,106,104,6174968,2859267
2024-06-18 18:00:00,1718733600,109,106,5859905,3446628
2024-06-19 00:00:00,1718755200,109,106,5304952,3891632
2024-06-19 06:00:00,1718776800,109,107,2011228,2328955
2024-06-19 12:00:00,1718798400,107,105,6482910,3642663
2024-06-19 18:00:00,1718820000,107,105,7535076,2586366
2024-06-20 00:00:00,1718841600,108,106,5035618,2659907
2024-06-20 06:00:00,1718863200,108,105,4662915,2839710
2024-06-20 12:00:00,1718884800,109,107,5572718,2812467
2024-06-20 18:00:00,1718906400,108,107,7573797,2177147
2024-06-21 00:00:00,1718928000,108,106,5715673,3344102
2024-06-21 06:00:00,1718949600,109,107,4753267,1832371
2024-06-21 12:00:00,1718971200,108,106,5952841,2607110
2024-06-21 18:00:00,1718992800,109,106,6049903,2849583
2024-06-22 00:00:00,1719014400,109,107,8756690,2824140
2024-06-22 06:00:00,1719036000,108,106,4897160,2134066
2024-06-22 12:00:00,1719057600,108,105,7899134,3922081
2024-06-22 18:00:00,1719079200,108,105,5976460,3490878
2024-06-23 00:00:00,1719100800,106,104,6473165,2873454
2024-06-23 06:00:00,1719122400,106,104,5229390,2181094
2024-06-23 12:00:00,1719144000,105,103,8690822,3228209
2024-06-23 18:00:00,1719165600,106,104,7386371,2497752
2024-06-24 00:00:00,1719187200,107,105,5780285,2930041
2024-06-24 06:00:00,1719208800,108,105,6157069,2138492
2024-06-24 12:00:00,1719230400,106,104,7672472,3035414
2024-06-24 18:00:00,1719252000,107,106,6077175,3261219
2024-06-25 00:00:00,1719273600,108,106,4797865,3900157
2024-06-25 06:00:00,1719295200,107,105,5453270,1600069
2024-06-25 12:00:00,1719316800,107,106,5813681,2243674
2024-06-25 18:00:00,1719338400,109,106,5768012,2738395
2024-06-26 00:00:00,1719360000,108,106,7140474,4546856
2024-06-26 06:00:00,1719381600,107,106,2270614,1843518
2024-06-26 12:00:00,1719403200,107,105,3703339,2880774
2024-06-26 18:00:00,1719424800,107,105,5135088,2284129
2024-06-27 00:00:00,1719446400,107,104,4877722,5234911
2024-06-27 06:00:00,1719468000,107,104,4146390,2461053
2024-06-27 12:00:00,1719489600,107,104,5673754,2849918
2024-06-27 18:00:00,1719511200,107,105,5531011,2933463
2024-06-28 00:00:00,1719532800,107,105,5174967,3007060
2024-06-28 06:00:00,1719554400,107,105,4088488,1672829
2024-06-28 12:00:00,1719576000,107,105,6888012,3081050
2024-06-28 18:00:00,1719597600,107,105,5522395,2065419
2024-06-29 00:00:00,1719619200,107,105,5804295,4102333
2024-06-29 06:00:00,1719640800,107,105,4196451,1854242
2024-06-29 12:00:00,1719662400,106,105,5458208,3680432
2024-06-29 18:00:00,1719684000,107,105,6309143,2107473
2024-06-30 00:00:00,1719705600,107,105,6585538,3000057
2024-06-30 06:00:00,1719727200,105,103,8906841,2357513
2024-06-30 12:00:00,1719748800,106,105,6037529,2990380
2024-06-30 18:00:00,1719770400,108,107,5147096,3671926
2024-07-01 00:00:00,1719792000,108,106,5612774,4091392
2024-07-01 06:00:00,1719813600,106,104,6858324,2132328
2024-07-01 12:00:00,1719835200,107,104,6556549,3888911
2024-07-01 18:00:00,1719856800,108,106,5573217,2983899
2024-07-02 00:00:00,1719878400,108,106,6010709,3423513
2024-07-02 06:00:00,1719900000,107,105,6063763,2007129
2024-07-02 12:00:00,1719921600,106,104,5884704,3318862
2024-07-02 18:00:00,1719943200,106,105,8467516,2548807
2024-07-03 00:00:00,1719964800,107,105,4824450,3851125
2024-07-03 06:00:00,1719986400,107,106,3433182,1586294
2024-07-03 12:00:00,1720008000,105,105,6003271,2845182
2024-07-03 18:00:00,1720029600,108,106,5295487,4470905
2024-07-04 00:00:00,1720051200,107,104,5374541,5381575
2024-07-04 06:00:00,1720072800,106,105,5701383,2367295
2024-07-04 12:00:00,1720094400,106,104,5336265,4334617
2024-07-04 18:00:00,1720116000,107,105,5062322,2283948
2024-07-05 00:00:00,1720137600,106,104,4954907,4182477
2024-07-05 06:00:00,1720159200,107,105,3238250,1950542
2024-07-05 12:00:00,1720180800,107,105,6908318,2291045
2024-07-05 18:00:00,1720202400,107,106,6674797,2320526
2024-07-06 00:00:00,1720224000,107,105,6882046,3125573
2024-07-06 06:00:00,1720245600,107,105,3682799,2757111
2024-07-06 12:00:00,1720267200,107,105,6323815,2998026
2024-07-06 18:00:00,1720288800,108,105,5307980,3447781
2024-07-07 00:00:00,1720310400,106,104,7027305,3298511
2024-07-07 06:00:00,1720332000,107,105,5069273,2711284
2024-07-07 12:00:00,1720353600,106,104,5964308,4304613
2024-07-07 18:00:00,1720375200,106,103,8015086,4788528
2024-07-08 00:00:00,1720396800,105,103,6140011,3219808
2024-07-08 06:00:00,1720418400,106,104,4248055,1904076
2024-07-08 12:00:00,1720440000,104,103,6144239,3457789
2024-07-08 18:00:00,1720461600,108,105,5185842,3377883
2024-07-09 00:00:00,1720483200,107,105,5629756,3900943
2024-07-09 06:00:00,1720504800,107,105,2412277,977163
2024-07-09 12:00:00,1720526400,105,103,6243205,2845337
2024-07-09 18:00:00,1720548000,106,104,5321998,1539576
2024-07-10 00:00:00,1720569600,106,104,4589440,2877617
2024-07-10 06:00:00,1720591200,105,104,4069128,1980621
2024-07-10 12:00:00,1720612800,104,103,7118965,3108496
2024-07-10 18:00:00,1720634400,106,104,4483998,3614210
2024-07-11 00:00:00,1720656000,106,104,6153655,3249665
2024-07-11 06:00:00,1720677600,106,104,3247985,2686909
2024-07-11 12:00:00,1720699200,105,104,6536345,3266679
2024-07-11 18:00:00,1720720800,105,104,5755677,2217537
2024-07-12 00:00:00,1720742400,106,104,4116181,3004938
2024-07-12 06:00:00,1720764000,104,102,4637706,6196972
2024-07-12 12:00:00,1720785600,107,105,3751238,1453754
2024-07-12 18:00:00,1720807200,106,105,5699889,1824441
2024-07-13 00:00:00,1720828800,106,104,5485818,2361806
2024-07-13 06:00:00,1720850400,107,105,5059638,1035768
2024-07-13 12:00:00,1720872000,107,105,4257986,1818722
2024-07-13 18:00:00,1720893600,108,106,6998459,2324384
2024-07-14 00:00:00,1720915200,108,105,3074038,2958549
2024-07-14 06:00:00,1720936800,108,105,4339698,2111090
2024-07-14 12:00:00,1720958400,108,106,4519999,2588372
2024-07-14 18:00:00,1720980000,108,106,5482738,2928802
2024-07-15 00:00:00,1721001600,109,106,5526965,3170753
2024-07-15 06:00:00,1721023200,109,107,3522346,1942836
2024-07-15 12:00:00,1721044800,108,107,5655544,2301914
2024-07-15 18:00:00,1721066400,109,107,6419162,2765309
2024-07-16 00:00:00,1721088000,108,107,7545108,2144608
2024-07-16 06:00:00,1721109600,109,106,3605753,3666357
2024-07-16 12:00:00,1721131200,109,108,5278655,1906478
2024-07-16 18:00:00,1721152800,112,109,5602764,2758382
2024-07-17 00:00:00,1721174400,112,110,3658860,2540129
2024-07-17 06:00:00,1721196000,113,111,2404396,1657489
2024-07-17 12:00:00,1721217600,113,111,4891486,2188526
2024-07-17 18:00:00,1721239200,113,111,4268098,1882563
2024-07-18 00:00:00,1721260800,113,111,4021501,1934153
2024-07-18 06:00:00,1721282400,114,112,3956935,2024863
2024-07-18 12:00:00,1721304000,114,112,4833356,2825332
2024-07-18 18:00:00,1721325600,116,114,3604592,2869424
2024-07-19 00:00:00,1721347200,119,116,3621343,3091524
2024-07-19 06:00:00,1721368800,119,116,2725741,2092170
2024-07-19 12:00:00,1721390400,119,117,3148641,2460995
2024-07-19 18:00:00,1721412000,117,117,6095853,2410375
2024-07-20 00:00:00,1721433600,119,115,3648455,5053426
2024-07-20 06:00:00,1721455200,119,116,3535746,2034052
2024-07-20 12:00:00,1721476800,118,116,4735548,3363733
2024-07-20 18:00:00,1721498400,118,116,5756154,3101067
2024-07-21 00:00:00,1721520000,118,117,4480133,1919959
2024-07-21 06:00:00,1721541600,119,117,3679051,1338334
2024-07-21 12:00:00,1721563200,118,116,4252185,2071552
2024-07-21 18:00:00,1721584800,119,117,3982442,1969485
2024-07-22 00:00:00,1721606400,118,117,4198740,2575752
2024-07-22 06:00:00,1721628000,120,118,3541928,2099159
2024-07-22 12:00:00,1721649600,122,121,3969150,3321740
2024-07-22 18:00:00,1721671200,122,120,5529477,2354102
2024-07-23 00:00:00,1721692800,120,118,5190343,3095353
2024-07-23 06:00:00,1721714400,121,120,3178980,2129826
2024-07-23 12:00:00,1721736000,122,120,4320908,2599772
2024-07-23 18:00:00,1721757600,123,121,5467891,3984229
2024-07-24 00:00:00,1721779200,123,121,4096743,2638124
2024-07-24 06:00:00,1721800800,123,120,2517446,2932357
2024-07-24 12:00:00,1721822400,123,120,4933368,2629295
2024-07-24 18:00:00,1721844000,122,120,6872134,2206168
2024-07-25 00:00:00,1721865600,122,120,4209022,1412510
2024-07-25 06:00:00,1721887200,123,122,3558838,1795479
2024-07-25 12:00:00,1721908800,126,124,3195670,3279176
2024-07-25 18:00:00,1721930400,126,124,5508231,2383443
2024-07-26 00:00:00,1721952000,126,123,5185573,3173221
2024-07-26 06:00:00,1721973600,128,125,3378246,1555351
2024-07-26 12:00:00,1721995200,127,125,3321907,2505358
2024-07-26 18:00:00,1722016800,128,125,4629954,3024647
2024-07-27 00:00:00,1722038400,127,125,4737273,2986354
2024-07-27 06:00:00,1722060000,129,126,2976769,2333795
2024-07-27 12:00:00,1722081600,128,126,4305366,4178043
2024-07-27 18:00:00,1722103200,129,127,4516166,3307346
2024-07-28 00:00:00,1722124800,132,129,4258451,3005136
2024-07-28 06:00:00,1722146400,132,130,4668251,1883360
2024-07-28 12:00:00,1722168000,130,129,6021536,2479623
2024-07-28 18:00:00,1722189600,133,131,5482919,2809333
2024-07-29 00:00:00,1722211200,137,134,3401002,2987640
2024-07-29 06:00:00,1722232800,139,136,2547987,2517383
2024-07-29 12:00:00,1722254400,136,134,5579688,2494800
2024-07-29 18:00:00,1722276000,134,132,6232313,3113650
2024-07-30 00:00:00,1722297600,131,130,4813242,2259323
2024-07-30 06:00:00,1722319200,138,136,2241586,2208239
2024-07-30 12:00:00,1722340800,139,136,3893779,3076477
2024-07-30 18:00:00,1722362400,139,136,5534118,3472970
2024-07-31 00:00:00,1722384000,139,137,5604742,3691313
2024-07-31 06:00:00,1722405600,140,137,2369329,1900256
2024-07-31 12:00:00,1722427200,140,138,4889779,2111055
2024-07-31 18:00:00,1722448800,139,136,5939303,3407966
2024-08-01 00:00:00,1722470400,139,137,6408911,2155494
2024-08-01 06:00:00,1722492000,138,137,4679350,1293638
2024-08-01 12:00:00,1722513600,140,138,5509177,2232308
2024-08-01 18:00:00,1722535200,139,138,5787016,2063007
2024-08-02 00:00:00,1722556800,141,140,3501906,2427802
2024-08-02 06:00:00,1722578400,140,139,5247364,1220376
2024-08-02 12:00:00,1722600000,139,137,5427094,2902959
2024-08-02 18:00:00,1722621600,141,139,4734220,3132250
2024-08-03 00:00:00,1722643200,144,141,5596965,3346534
2024-08-03 06:00:00,1722664800,142,140,3494450,1821565
2024-08-03 12:00:00,1722686400,144,142,5346594,2494792
2024-08-03 18:00:00,1722708000,145,143,4557230,3155945
2024-08-04 00:00:00,1722729600,146,143,6373829,3371038
2024-08-04 06:00:00,1722751200,144,142,4756581,2157575
2024-08-04 12:00:00,1722772800,147,145,4893679,3048299
2024-08-04 18:00:00,1722794400,143,141,7502743,2264719
2024-08-05 00:00:00,1722816000,144,142,5833882,2659378
2024-08-05 06:00:00,1722837600,146,145,3078587,2001465
2024-08-05 12:00:00,1722859200,146,144,5518741,2479933
2024-08-05 18:00:00,1722880800,148,145,5418539,3022282
2024-08-06 00:00:00,1722902400,147,145,4742375,3256585
2024-08-06 06:00:00,1722924000,148,146,3692892,1599638
2024-08-06 12:00:00,1722945600,149,146,4527109,3124153
2024-08-06 18:00:00,1722967200,147,145,6720685,2333818
2024-08-07 00:00:00,1722988800,148,146,3758433,2801776
2024-08-07 06:00:00,1723010400,149,147,2488013,1907818
2024-08-07 12:00:00,1723032000,147,146,6273121,2970718
2024-08-07 18:00:00,1723053600,149,147,5605458,2434217
2024-08-08 00:00:00,1723075200,148,147,6280367,2525738
2024-08-08 06:00:00,1723096800,145,145,7096838,2432131
2024-08-08 12:00:00,1723118400,149,146,5184433,2444304
2024-08-08 18:00:00,1723140000,151,149,6964964,2267511
2024-08-09 00:00:00,1723161600,151,149,5537466,3009264
2024-08-09 06:00:00,1723183200,152,149,3126212,2441516
2024-08-09 12:00:00,1723204800,152,149,5169296,3311725
2024-08-09 18:00:00,1723226400,150,149,9211790,3253133
2024-08-10 00:00:00,1723248000,145,144,9402108,3595780
2024-08-10 06:00:00,1723269600,146,142,5228472,2145805
2024-08-10 12:00:00,1723291200,145,143,8479436,2207982
2024-08-10 18:00:00,1723312800,146,143,6963095,2618945
2024-08-11 00:00:00,1723334400,140,136,8294179,1671198
2024-08-11 06:00:00,1723356000,139,136,6205248,1209686
2024-08-11 12:00:00,1723377600,131,128,8086983,3886941
2024-08-11 18:00:00,1723399200,134,131,7908357,2406135
2024-08-12 00:00:00,1723420800,137,134,7300404,2343016
2024-08-12 06:00:00,1723442400,134,132,4579936,1325178
2024-08-12 12:00:00,1723464000,136,133,4788243,2863244
2024-08-12 18:00:00,1723485600,135,133,8221110,1952450
2024-08-13 00:00:00,1723507200,134,131,7289489,2384886
2024-08-13 06:00:00,1723528800,131,129,3317172,1292718
2024-08-13 12:00:00,1723550400,130,128,6417864,1965542
2024-08-13 18:00:00,1723572000,130,128,8480491,1295418
2024-08-14 00:00:00,1723593600,130,128,6484047,1425128
2024-08-14 06:00:00,1723615200,131,129,3863926,982470
2024-08-14 12:00:00,1723636800,132,130,3975101,2245496
2024-08-14 18:00:00,1723658400,132,130,5814630,2789688
2024-08-15 00:00:00,1723680000,132,129,4982810,2746570
2024-08-15 06:00:00,1723701600,132,130,3898346,1536949
2024-08-15 12:00:00,1723723200,133,131,5666504,2217939
2024-08-15 18:00:00,1723744800,131,129,7021782,4805840
2024-08-16 00:00:00,1723766400,134,132,5041283,2700879
2024-08-16 06:00:00,1723788000,132,130,3760515,1372808
2024-08-16 12:00:00,1723809600,137,134,3608827,3293554
2024-08-16 18:00:00,1723831200,136,134,5830455,2272460
2024-08-17 00:00:00,1723852800,135,133,4753834,3005251
2024-08-17 06:00:00,1723874400,138,134,3144705,3104279
2024-08-17 12:00:00,1723896000,137,135,5319100,3231392
2024-08-17 18:00:00,1723917600,134,132,6370341,2553327
2024-08-18 00:00:00,1723939200,133,131,6610642,2340709
2024-08-18 06:00:00,1723960800,131,130,5069735,1239144
2024-08-18 12:00:00,1723982400,133,130,7242384,2909916
2024-08-18 18:00:00,1724004000,133,131,6590380,2552917
2024-08-19 00:00:00,1724025600,134,133,5145417,3209884
2024-08-19 06:00:00,1724047200,134,132,4175605,835755
2024-08-19 12:00:00,1724068800,133,131,6000982,3373976
2024-08-19 18:00:00,1724090400,133,131,5514457,2461691
2024-08-20 00:00:00,1724112000,134,132,5842757,2980449
2024-08-20 06:00:00,1724133600,134,133,3304795,1591644
2024-08-20 12:00:00,1724155200,137,134,5074839,2391577
2024-08-20 18:00:00,1724176800,133,131,7246372,2197212
2024-08-21 00:00:00,1724198400,133,130,5789931,3107143
2024-08-21 06:00:00,1724220000,134,132,4077228,1464358
2024-08-21 12:00:00,1724241600,131,130,5991056,1877862
2024-08-21 18:00:00,1724263200,132,130,5290591,2204647
2024-08-22 00:00:00,1724284800,132,129,7270073,1902192
2024-08-22 06:00:00,1724306400,131,129,5281762,1237305
2024-08-22 12:00:00,1724328000,131,128,5844175,1875398
2024-08-22 18:00:00,1724349600,128,124,8592510,2813732
2024-08-23 00:00:00,1724371200,128,125,6215786,1709428
2024-08-23 06:00:00,1724392800,128,126,4672893,1044236
2024-08-23 12:00:00,1724414400,125,123,6475238,1696120
2024-08-23 18:00:00,1724436000,126,123,8148033,2221178
2024-08-24 00:00:00,1724457600,125,121,7438198,1622199
2024-08-24 06:00:00,1724479200,120,117,4271960,1679625
2024-08-24 12:00:00,1724500800,119,117,6842231,1548803
2024-08-24 18:00:00,1724522400,119,116,7349428,1486294
2024-08-25 00:00:00,1724544000,121,117,6401887,1337982
2024-08-25 06:00:00,1724565600,119,117,6440577,1239347
2024-08-25 12:00:00,1724587200,117,114,7657767,2245817
2024-08-25 18:00:00,1724608800,117,116,7679987,1637061
2024-08-26 00:00:00,1724630400,118,116,4038843,1417195
2024-08-26 06:00:00,1724652000,113,111,4779525,1551166
2024-08-26 12:00:00,1724673600,113,112,5542143,2170141
2024-08-26 18:00:00,1724695200,113,111,7636471,2141071
2024-08-27 00:00:00,1724716800,114,112,6537790,1676652
2024-08-27 06:00:00,1724738400,111,107,5656136,1077395
2024-08-27 12:00:00,1724760000,109,107,8501358,2083601
2024-08-27 18:00:00,1724781600,109,106,8212052,1111446
2024-08-28 00:00:00,1724803200,109,106,7067730,1291574
2024-08-28 06:00:00,1724824800,104,99,5090589,1380077
2024-08-28 12:00:00,1724846400,106,103,7916370,2121657
2024-08-28 18:00:00,1724868000,106,104,7974088,2052406
2024-08-29 00:00:00,1724889600,108,105,6772559,1964673
2024-08-29 06:00:00,1724911200,106,104,4522766,1063302
2024-08-29 12:00:00,1724932800,106,104,5728019,2534568
2024-08-29 18:00:00,1724954400,105,104,6341663,2248027
2024-08-30 00:00:00,1724976000,106,104,5627070,2413292
2024-08-30 06:00:00,1724997600,104,102,4591347,1360785
2024-08-30 12:00:00,1725019200,107,106,5624536,2167141
2024-08-30 18:00:00,1725040800,110,106,4968605,2968371
2024-08-31 00:00:00,1725062400,107,105,4977594,2942416
2024-08-31 06:00:00,1725084000,105,103,5500039,1948389
2024-08-31 12:00:00,1725105600,111,108,6007505,2571552
2024-08-31 18:00:00,1725127200,111,108,6120501,2593265
2024-09-01 00:00:00,1725148800,114,111,2407882,2132456
2024-09-01 06:00:00,1725170400,108,106,6745818,2780193
2024-09-01 12:00:00,1725192000,110,108,6470617,3301879
2024-09-01 18:00:00,1725213600,110,108,6729261,2514723
2024-09-02 00:00:00,1725235200,111,110,6198724,3077446
2024-09-02 06:00:00,1725256800,108,106,4444006,1550275
2024-09-02 12:00:00,1725278400,112,110,6083549,3551023
2024-09-02 18:00:00,1725300000,113,110,6789432,3129732
2024-09-03 00:00:00,1725321600,110,108,7234454,3620493
2024-09-03 06:00:00,1725343200,108,106,1273809,539287
2024-09-03 12:00:00,1725364800,111,109,4731642,2303384
2024-09-03 18:00:00,1725386400,110,109,4581221,1815529
2024-09-04 00:00:00,1725408000,112,109,5869491,2493371
2024-09-04 06:00:00,1725429600,108,107,4595476,1980014
2024-09-04 12:00:00,1725451200,112,110,4509329,2256672
2024-09-04 18:00:00,1725472800,113,111,5178070,3320553
2024-09-05 00:00:00,1725494400,113,111,5461032,2904549
2024-09-05 06:00:00,1725516000,112,109,2878627,2017041
2024-09-05 12:00:00,1725537600,113,111,3768513,2832717
2024-09-05 18:00:00,1725559200,113,111,5257154,4013880
2024-09-06 00:00:00,1725580800,112,111,4725418,2159539
2024-09-06 06:00:00,1725602400,111,110,4271244,1480718
2024-09-06 12:00:00,1725624000,112,110,5834536,2476124
2024-09-06 18:00:00,1725645600,113,111,5534296,2405065
2024-09-07 00:00:00,1725667200,112,110,5240322,3930350
2024-09-07 06:00:00,1725688800,111,110,3658658,1995289
2024-09-07 12:00:00,1725710400,113,111,6380433,2579976
2024-09-07 18:00:00,1725732000,113,111,6485870,2355170
2024-09-08 00:00:00,1725753600,112,110,5873675,2958739
2024-09-08 06:00:00,1725775200,111,109,5803961,1443004
2024-09-08 12:00:00,1725796800,111,109,6261781,2912796
2024-09-08 18:00:00,1725818400,111,109,7377815,2771390
2024-09-09 00:00:00,1725840000,111,109,6820898,2630747
2024-09-09 06:00:00,1725861600,110,108,5673993,1820074
2024-09-09 12:00:00,1725883200,112,110,5379588,3129593
2024-09-09 18:00:00,1725904800,113,111,5011508,3392360
2024-09-10 00:00:00,1725926400,112,110,4930409,3655756
2024-09-10 06:00:00,1725948000,113,111,3284685,1438084
2024-09-10 12:00:00,1725969600,113,111,5273572,2221542
2024-09-10 18:00:00,1725991200,113,111,4706548,1905454
2024-09-11 00:00:00,1726012800,113,111,5449663,2178494
2024-09-11 06:00:00,1726034400,112,110,2224529,1277092
2024-09-11 12:00:00,1726056000,113,112,4346944,2057231
2024-09-11 18:00:00,1726077600,113,111,3186795,1894933
2024-09-12 00:00:00,1726099200,112,111,7027538,1945071
2024-09-12 06:00:00,1726120800,113,112,3078442,1239454
2024-09-12 12:00:00,1726142400,113,112,4763981,1979098
2024-09-12 18:00:00,1726164000,114,112,5207841,2419317
2024-09-13 00:00:00,1726185600,113,111,5652204,2501106
2024-09-13 06:00:00,1726207200,111,110,4920779,2295153
2024-09-13 12:00:00,1726228800,111,110,5163804,1885380
2024-09-13 18:00:00,1726250400,112,111,5167667,2540620
2024-09-14 00:00:00,1726272000,113,111,4892889,2360851
2024-09-14 06:00:00,1726293600,112,111,4457338,1749262
2024-09-14 12:00:00,1726315200,113,111,5311107,2390524
2024-09-14 18:00:00,1726336800,112,111,6485734,3622008
2024-09-15 00:00:00,1726358400,112,110,5334633,3484161
2024-09-15 06:00:00,1726380000,111,109,4322406,1752982
2024-09-15 12:00:00,1726401600,112,110,6451169,2434267
2024-09-15 18:00:00,1726423200,112,110,6378692,4119730
2024-09-16 00:00:00,1726444800,111,110,8601583,1896404
2024-09-16 06:00:00,1726466400,112,110,3341559,1627532
2024-09-16 12:00:00,1726488000,112,111,4544603,2487889
2024-09-16 18:00:00,1726509600,111,110,4145914,2645236
2024-09-17 00:00:00,1726531200,111,109,5350832,2551623
2024-09-17 06:00:00,1726552800,112,110,2986177,1109612
2024-09-17 12:00:00,1726574400,112,111,3948015,2692323
2024-09-17 18:00:00,1726596000,113,110,4616223,3438766
2024-09-18 00:00:00,1726617600,111,109,6782206,3358003
2024-09-18 06:00:00,1726639200,111,109,4063491,1483514
2024-09-18 12:00:00,1726660800,113,111,3892069,2304018
2024-09-18 18:00:00,1726682400,113,111,5049276,2594528
2024-09-19 00:00:00,1726704000,113,111,4142366,2158049
2024-09-19 06:00:00,1726725600,113,111,3891713,2104859
2024-09-19 12:00:00,1726747200,113,111,5333734,2109463
2024-09-19 18:00:00,1726768800,114,112,4133809,2170811
2024-09-20 00:00:00,1726790400,112,111,6300900,2582267
2024-09-20 06:00:00,1726812000,113,112,3100807,1624957
