date,timestamp,avgHighPrice,avgLowPrice,highPriceVolume,lowPriceVolume
2024-06-26 12:00:00,1719403200,1547613,1523364,616,664
2024-06-26 18:00:00,1719424800,1546142,1527011,842,973
2024-06-27 00:00:00,1719446400,1539204,1520131,1085,986
2024-06-27 06:00:00,1719468000,1537871,1519739,401,366
2024-06-27 12:00:00,1719489600,1541992,1523949,560,576
2024-06-27 18:00:00,1719511200,1534980,1519905,789,838
2024-06-28 00:00:00,1719532800,1533133,1518992,694,680
2024-06-28 06:00:00,1719554400,1533561,1519118,313,353
2024-06-28 12:00:00,1719576000,1532943,1517462,747,653
2024-06-28 18:00:00,1719597600,1526509,1510017,807,993
2024-06-29 00:00:00,1719619200,1523189,1505144,997,1062
2024-06-29 06:00:00,1719640800,1516269,1494591,478,510
2024-06-29 12:00:00,1719662400,1518889,1499301,778,657
2024-06-29 18:00:00,1719684000,1512089,1495483,1027,975
2024-06-30 00:00:00,1719705600,1507271,1493666,1086,1171
2024-06-30 06:00:00,1719727200,1501936,1485762,527,554
2024-06-30 12:00:00,1719748800,1500318,1488787,644,728
2024-06-30 18:00:00,1719770400,1502645,1489115,1006,1252
2024-07-01 00:00:00,1719792000,1500582,1484993,694,1010
2024-07-01 06:00:00,1719813600,1498252,1483065,366,438
2024-07-01 12:00:00,1719835200,1496118,1481177,819,682
2024-07-01 18:00:00,1719856800,1496571,1479130,1063,949
2024-07-02 00:00:00,1719878400,1496784,1487074,613,569
2024-07-02 06:00:00,1719900000,1510564,1491349,352,405
2024-07-02 12:00:00,1719921600,1497570,1485533,570,662
2024-07-02 18:00:00,1719943200,1494591,1479991,936,951
2024-07-03 00:00:00,1719964800,1496849,1488388,688,848
2024-07-03 06:00:00,1719986400,1539042,1520899,512,538
2024-07-03 12:00:00,1720008000,1503025,1486459,631,688
2024-07-03 18:00:00,1720029600,1498358,1481127,760,958
2024-07-04 00:00:00,1720051200,1499258,1483921,1066,750
2024-07-04 06:00:00,1720072800,1503921,1493699,384,536
2024-07-04 12:00:00,1720094400,1509225,1497070,620,720
2024-07-04 18:00:00,1720116000,1523141,1503380,1160,1200
2024-07-05 00:00:00,1720137600,1530496,1509415,660,887
2024-07-05 06:00:00,1720159200,1531367,1511280,390,425
2024-07-05 12:00:00,1720180800,1554435,1534140,478,736
2024-07-05 18:00:00,1720202400,1560599,1540604,789,894
2024-07-06 00:00:00,1720224000,1558061,1541608,822,950
2024-07-06 06:00:00,1720245600,1562447,1543764,420,568
2024-07-06 12:00:00,1720267200,1564488,1543317,646,867
2024-07-06 18:00:00,1720288800,1597451,1580455,721,1018
2024-07-07 00:00:00,1720310400,1646500,1624764,622,861
2024-07-07 06:00:00,1720332000,1617958,1599102,548,647
2024-07-07 12:00:00,1720353600,1605969,1587667,780,983
2024-07-07 18:00:00,1720375200,1629664,1610998,1321,1282
2024-07-08 00:00:00,1720396800,1622572,1606138,872,914
2024-07-08 06:00:00,1720418400,1619378,1601360,406,414
2024-07-08 12:00:00,1720440000,1627852,1612477,573,577
2024-07-08 18:00:00,1720461600,1631159,1614196,1123,927
2024-07-09 00:00:00,1720483200,1625237,1608543,716,779
2024-07-09 06:00:00,1720504800,1620353,1607054,227,256
2024-07-09 12:00:00,1720526400,1624892,1609577,733,756
2024-07-09 18:00:00,1720548000,1622147,1606308,753,788
2024-07-10 00:00:00,1720569600,1621948,1608507,707,801
2024-07-10 06:00:00,1720591200,1620314,1605918,278,365
2024-07-10 12:00:00,1720612800,1622232,1608528,658,683
2024-07-10 18:00:00,1720634400,1611113,1599974,589,819
2024-07-11 00:00:00,1720656000,1616109,1599586,668,743
2024-07-11 06:00:00,1720677600,1657649,1636266,305,472
2024-07-11 12:00:00,1720699200,1650351,1629728,529,638
2024-07-11 18:00:00,1720720800,1641818,1621599,852,822
2024-07-12 00:00:00,1720742400,1654577,1636647,696,683
2024-07-12 06:00:00,1720764000,1648007,1629824,447,420
2024-07-12 12:00:00,1720785600,1641463,1622919,545,601
2024-07-12 18:00:00,1720807200,1637890,1620456,738,970
2024-07-13 00:00:00,1720828800,1638515,1621607,777,906
2024-07-13 06:00:00,1720850400,1638328,1622802,505,439
2024-07-13 12:00:00,1720872000,1659645,1641138,633,1011
2024-07-13 18:00:00,1720893600,1650263,1632742,1066,933
2024-07-14 00:00:00,1720915200,1654310,1640975,928,1120
2024-07-14 06:00:00,1720936800,1659629,1642342,555,611
2024-07-14 12:00:00,1720958400,1663305,1647695,692,705
2024-07-14 18:00:00,1720980000,1653540,1638629,1059,1067
2024-07-15 00:00:00,1721001600,1643952,1625014,677,850
2024-07-15 06:00:00,1721023200,1641364,1622713,416,401
2024-07-15 12:00:00,1721044800,1639630,1621678,723,907
2024-07-15 18:00:00,1721066400,1635020,1618996,1056,1012
2024-07-16 00:00:00,1721088000,1635358,1618667,620,802
2024-07-16 06:00:00,1721109600,1634973,1615237,465,386
2024-07-16 12:00:00,1721131200,1634844,1616487,632,589
2024-07-16 18:00:00,1721152800,1629056,1615754,867,822
2024-07-17 00:00:00,1721174400,1625237,1607896,953,792
2024-07-17 06:00:00,1721196000,1623442,1612974,255,446
2024-07-17 12:00:00,1721217600,1617337,1599357,758,835
2024-07-17 18:00:00,1721239200,1616406,1599691,1108,818
2024-07-18 00:00:00,1721260800,1609112,1589917,992,903
2024-07-18 06:00:00,1721282400,1584132,1565126,452,471
2024-07-18 12:00:00,1721304000,1587947,1569077,453,540
2024-07-18 18:00:00,1721325600,1586374,1565473,924,1264
2024-07-19 00:00:00,1721347200,1568771,1551400,757,832
2024-07-19 06:00:00,1721368800,1565028,1547044,341,551
2024-07-19 12:00:00,1721390400,1552250,1529993,596,685
2024-07-19 18:00:00,1721412000,1556663,1538764,768,743
2024-07-20 00:00:00,1721433600,1556520,1534970,851,800
2024-07-20 06:00:00,1721455200,1554618,1533365,364,531
2024-07-20 12:00:00,1721476800,1549612,1529740,668,737
2024-07-20 18:00:00,1721498400,1539324,1521623,718,946
2024-07-21 00:00:00,1721520000,1528895,1509008,823,928
2024-07-21 06:00:00,1721541600,1512811,1493208,390,509
2024-07-21 12:00:00,1721563200,1503347,1482581,801,776
2024-07-21 18:00:00,1721584800,1496368,1477944,829,1121
2024-07-22 00:00:00,1721606400,1484116,1465082,743,802
2024-07-22 06:00:00,1721628000,1477913,1461402,261,428
2024-07-22 12:00:00,1721649600,1471626,1454369,502,829
2024-07-22 18:00:00,1721671200,1452452,1437918,1065,617
2024-07-23 00:00:00,1721692800,1460566,1438246,853,759
2024-07-23 06:00:00,1721714400,1441924,1428656,338,377
2024-07-23 12:00:00,1721736000,1442118,1426874,593,662
2024-07-23 18:00:00,1721757600,1438519,1420213,902,938
2024-07-24 00:00:00,1721779200,1432256,1413494,651,759
2024-07-24 06:00:00,1721800800,1437888,1402377,534,681
2024-07-24 12:00:00,1721822400,1413741,1405962,447,908
2024-07-24 18:00:00,1721844000,1398815,1378670,604,1017
2024-07-25 00:00:00,1721865600,1412679,1397225,778,848
2024-07-25 06:00:00,1721887200,1399712,1383502,278,381
2024-07-25 12:00:00,1721908800,1389814,1372288,505,601
2024-07-25 18:00:00,1721930400,1400647,1381606,862,899
2024-07-26 00:00:00,1721952000,1399180,1388355,521,745
2024-07-26 06:00:00,1721973600,1393072,1380809,281,358
2024-07-26 12:00:00,1721995200,1387586,1372036,499,723
2024-07-26 18:00:00,1722016800,1391282,1383872,818,818
2024-07-27 00:00:00,1722038400,1397885,1384555,887,981
2024-07-27 06:00:00,1722060000,1388071,1375460,435,383
2024-07-27 12:00:00,1722081600,1390050,1379240,564,845
2024-07-27 18:00:00,1722103200,1388532,1376393,758,840
2024-07-28 00:00:00,1722124800,1418129,1406655,728,1080
2024-07-28 06:00:00,1722146400,1440520,1429632,307,561
2024-07-28 12:00:00,1722168000,1431088,1416742,632,726
2024-07-28 18:00:00,1722189600,1409456,1395549,824,988
2024-07-29 00:00:00,1722211200,1408738,1394041,678,889
2024-07-29 06:00:00,1722232800,1403984,1392021,331,379
2024-07-29 12:00:00,1722254400,1411503,1402616,322,640
2024-07-29 18:00:00,1722276000,1408127,1393017,1036,924
2024-07-30 00:00:00,1722297600,1407184,1394143,717,891
2024-07-30 06:00:00,1722319200,1421019,1398381,362,461
2024-07-30 12:00:00,1722340800,1403019,1389505,551,695
2024-07-30 18:00:00,1722362400,1399658,1387633,656,680
2024-07-31 00:00:00,1722384000,1399268,1387444,398,844
2024-07-31 06:00:00,1722405600,1426220,1405889,320,424
2024-07-31 12:00:00,1722427200,1436054,1416824,596,938
2024-07-31 18:00:00,1722448800,1442153,1426729,818,1145
2024-08-01 00:00:00,1722470400,1460901,1447781,606,1047
2024-08-01 06:00:00,1722492000,1456583,1439789,353,488
2024-08-01 12:00:00,1722513600,1440545,1423997,537,698
2024-08-01 18:00:00,1722535200,1427610,1410692,720,1140
2024-08-02 00:00:00,1722556800,1438121,1422463,632,922
2024-08-02 06:00:00,1722578400,1431682,1417479,366,390
2024-08-02 12:00:00,1722600000,1439385,1425817,617,861
2024-08-02 18:00:00,1722621600,1444383,1428010,1198,1136
2024-08-03 00:00:00,1722643200,1430913,1418819,899,977
2024-08-03 06:00:00,1722664800,1432401,1419559,280,454
2024-08-03 12:00:00,1722686400,1436317,1423958,797,757
2024-08-03 18:00:00,1722708000,1432021,1417444,977,888
2024-08-04 00:00:00,1722729600,1435268,1420402,854,837
2024-08-04 06:00:00,1722751200,1430460,1417019,491,719
2024-08-04 12:00:00,1722772800,1434746,1424237,754,724
2024-08-04 18:00:00,1722794400,1423643,1414053,1393,1522
2024-08-05 00:00:00,1722816000,1429241,1416485,783,788
2024-08-05 06:00:00,1722837600,1427003,1417836,312,562
2024-08-05 12:00:00,1722859200,1428149,1418599,507,664
2024-08-05 18:00:00,1722880800,1424117,1410584,786,910
2024-08-06 00:00:00,1722902400,1425259,1412041,716,1103
2024-08-06 06:00:00,1722924000,1425147,1412531,457,504
2024-08-06 12:00:00,1722945600,1424584,1411771,603,630
2024-08-06 18:00:00,1722967200,1427963,1413976,903,1003
2024-08-07 00:00:00,1722988800,1422689,1412751,850,740
2024-08-07 06:00:00,1723010400,1424306,1412100,322,425
2024-08-07 12:00:00,1723032000,1420287,1407077,413,603
2024-08-07 18:00:00,1723053600,1431398,1417075,716,985
2024-08-08 00:00:00,1723075200,1430909,1419067,516,785
2024-08-08 06:00:00,1723096800,1427671,1413795,378,381
2024-08-08 12:00:00,1723118400,1426440,1412883,493,608
2024-08-08 18:00:00,1723140000,1426533,1414258,1053,871
2024-08-09 00:00:00,1723161600,1426876,1414545,819,986
2024-08-09 06:00:00,1723183200,1426136,1411454,396,436
2024-08-09 12:00:00,1723204800,1423790,1415067,472,573
2024-08-09 18:00:00,1723226400,1426525,1410770,1104,1122
2024-08-10 00:00:00,1723248000,1421615,1402340,1189,1242
2024-08-10 06:00:00,1723269600,1420782,1408788,513,461
2024-08-10 12:00:00,1723291200,1424238,1411074,642,735
2024-08-10 18:00:00,1723312800,1425024,1411476,954,1048
2024-08-11 00:00:00,1723334400,1423791,1410026,714,830
2024-08-11 06:00:00,1723356000,1420496,1407038,508,446
2024-08-11 12:00:00,1723377600,1419652,1406909,870,1001
2024-08-11 18:00:00,1723399200,1419650,1405802,1095,1152
2024-08-12 00:00:00,1723420800,1421094,1406417,851,965
2024-08-12 06:00:00,1723442400,1417315,1404767,353,351
2024-08-12 12:00:00,1723464000,1418791,1406342,654,731
2024-08-12 18:00:00,1723485600,1418973,1404990,932,879
2024-08-13 00:00:00,1723507200,1415495,1398535,1666,1669
2024-08-13 06:00:00,1723528800,1417734,1405113,416,482
2024-08-13 12:00:00,1723550400,1415205,1405730,566,514
2024-08-13 18:00:00,1723572000,1416960,1404550,837,852
2024-08-14 00:00:00,1723593600,1412722,1401890,1271,1304
2024-08-14 06:00:00,1723615200,1406044,1395788,288,371
2024-08-14 12:00:00,1723636800,1412172,1395553,760,869
2024-08-14 18:00:00,1723658400,1409341,1394179,924,987
2024-08-15 00:00:00,1723680000,1407812,1392777,804,834
2024-08-15 06:00:00,1723701600,1409457,1400167,412,441
2024-08-15 12:00:00,1723723200,1411221,1399013,684,817
2024-08-15 18:00:00,1723744800,1419008,1403383,944,835
2024-08-16 00:00:00,1723766400,1444071,1424408,578,912
2024-08-16 06:00:00,1723788000,1457743,1438806,458,495
2024-08-16 12:00:00,1723809600,1448849,1431671,565,764
2024-08-16 18:00:00,1723831200,1433749,1419195,758,850
2024-08-17 00:00:00,1723852800,1426443,1409094,1032,1005
2024-08-17 06:00:00,1723874400,1427077,1413064,366,534
2024-08-17 12:00:00,1723896000,1424509,1411140,531,815
2024-08-17 18:00:00,1723917600,1422928,1406492,1091,863
2024-08-18 00:00:00,1723939200,1424082,1407760,812,835
2024-08-18 06:00:00,1723960800,1422465,1406577,517,525
2024-08-18 12:00:00,1723982400,1423127,1406411,896,824
2024-08-18 18:00:00,1724004000,1419129,1405791,1286,1212
2024-08-19 00:00:00,1724025600,1415079,1402033,867,815
2024-08-19 06:00:00,1724047200,1419346,1408960,423,576
2024-08-19 12:00:00,1724068800,1438236,1423028,674,716
2024-08-19 18:00:00,1724090400,1436472,1421674,1098,1052
2024-08-20 00:00:00,1724112000,1446110,1426937,923,923
2024-08-20 06:00:00,1724133600,1443636,1427689,375,477
2024-08-20 12:00:00,1724155200,1443202,1431236,550,710
2024-08-20 18:00:00,1724176800,1442470,1434456,727,936
2024-08-21 00:00:00,1724198400,1458049,1439575,803,981
2024-08-21 06:00:00,1724220000,1463537,1442736,329,483
2024-08-21 12:00:00,1724241600,1458687,1439600,636,598
2024-08-21 18:00:00,1724263200,1451502,1435260,789,845
2024-08-22 00:00:00,1724284800,1453896,1436138,955,831
2024-08-22 06:00:00,1724306400,1453737,1438463,472,436
2024-08-22 12:00:00,1724328000,1460843,1445130,611,595
2024-08-22 18:00:00,1724349600,1459438,1449198,663,861
2024-08-23 00:00:00,1724371200,1460260,1446961,648,877
2024-08-23 06:00:00,1724392800,1460117,1447416,375,513
2024-08-23 12:00:00,1724414400,1464489,1450250,669,700
2024-08-23 18:00:00,1724436000,1463404,1452285,929,924
2024-08-24 00:00:00,1724457600,1475330,1462635,1164,1048
2024-08-24 06:00:00,1724479200,1473233,1460980,529,584
2024-08-24 12:00:00,1724500800,1478706,1465017,758,757
2024-08-24 18:00:00,1724522400,1480174,1468146,923,1118
2024-08-25 00:00:00,1724544000,1469775,1458344,721,758
2024-08-25 06:00:00,1724565600,1476991,1464921,628,598
2024-08-25 12:00:00,1724587200,1477117,1463518,749,790
2024-08-25 18:00:00,1724608800,1470934,1456944,949,1160
2024-08-26 00:00:00,1724630400,1469060,1454291,442,509
2024-08-26 06:00:00,1724652000,1463067,1448979,266,432
2024-08-26 12:00:00,1724673600,1460328,1446812,573,633
2024-08-26 18:00:00,1724695200,1460039,1443520,882,826
2024-08-27 00:00:00,1724716800,1461822,1448027,732,1173
2024-08-27 06:00:00,1724738400,1462629,1451347,342,459
2024-08-27 12:00:00,1724760000,1482314,1466221,662,881
2024-08-27 18:00:00,1724781600,1468287,1459384,568,1276
2024-08-28 00:00:00,1724803200,1469020,1458518,604,991
2024-08-28 06:00:00,1724824800,1476044,1461389,399,580
2024-08-28 12:00:00,1724846400,1468945,1449176,760,1099
2024-08-28 18:00:00,1724868000,1462603,1444669,1017,1171
2024-08-29 00:00:00,1724889600,1461510,1444781,970,937
2024-08-29 06:00:00,1724911200,1448534,1429863,388,489
2024-08-29 12:00:00,1724932800,1443251,1425796,664,711
2024-08-29 18:00:00,1724954400,1438975,1423291,758,907
2024-08-30 00:00:00,1724976000,1427728,1413464,877,1064
2024-08-30 06:00:00,1724997600,1404440,1394546,468,454
2024-08-30 12:00:00,1725019200,1416244,1400097,587,737
2024-08-30 18:00:00,1725040800,1408727,1393854,931,1018
2024-08-31 00:00:00,1725062400,1410907,1394686,763,971
2024-08-31 06:00:00,1725084000,1404465,1388333,474,567
2024-08-31 12:00:00,1725105600,1392927,1378076,525,850
2024-08-31 18:00:00,1725127200,1394396,1380167,1087,1069
2024-09-01 00:00:00,1725148800,1392845,1374509,577,520
2024-09-01 06:00:00,1725170400,1393304,1378031,615,513
2024-09-01 12:00:00,1725192000,1396112,1381843,990,816
2024-09-01 18:00:00,1725213600,1389612,1378810,803,1074
2024-09-02 00:00:00,1725235200,1383999,1369766,821,1220
2024-09-02 06:00:00,1725256800,1381844,1370654,398,417
2024-09-02 12:00:00,1725278400,1375960,1364947,746,924
2024-09-02 18:00:00,1725300000,1375251,1358272,1126,1162
2024-09-03 00:00:00,1725321600,1377200,1360245,904,873
2024-09-03 06:00:00,1725343200,1378244,1364603,155,134
2024-09-03 12:00:00,1725364800,1388801,1377185,611,717
2024-09-03 18:00:00,1725386400,1386361,1372321,830,1136
2024-09-04 00:00:00,1725408000,1380695,1368910,627,1031
2024-09-04 06:00:00,1725429600,1412940,1388599,356,431
2024-09-04 12:00:00,1725451200,1392165,1380231,596,634
2024-09-04 18:00:00,1725472800,1398434,1385309,697,1050
2024-09-05 00:00:00,1725494400,1391514,1381048,526,972
2024-09-05 06:00:00,1725516000,1393605,1378457,482,433
2024-09-05 12:00:00,1725537600,1396291,1386808,503,626
2024-09-05 18:00:00,1725559200,1391752,1380775,998,804
2024-09-06 00:00:00,1725580800,1401548,1388386,940,761
2024-09-06 06:00:00,1725602400,1403865,1388905,423,411
2024-09-06 12:00:00,1725624000,1395318,1380693,675,617
2024-09-06 18:00:00,1725645600,1394676,1380342,973,830
2024-09-07 00:00:00,1725667200,1414884,1401202,612,854
2024-09-07 06:00:00,1725688800,1415324,1400283,439,496
2024-09-07 12:00:00,1725710400,1418870,1406269,638,1018
2024-09-07 18:00:00,1725732000,1412324,1398933,1020,1166
2024-09-08 00:00:00,1725753600,1389321,1378807,754,1143
2024-09-08 06:00:00,1725775200,1390735,1375637,543,672
2024-09-08 12:00:00,1725796800,1387669,1371944,897,967
2024-09-08 18:00:00,1725818400,1392081,1376076,1052,1216
2024-09-09 00:00:00,1725840000,1392461,1378372,920,1090
2024-09-09 06:00:00,1725861600,1399280,1387016,500,397
2024-09-09 12:00:00,1725883200,1394148,1383625,522,595
2024-09-09 18:00:00,1725904800,1400643,1389582,789,1023
2024-09-10 00:00:00,1725926400,1406945,1390334,805,817
2024-09-10 06:00:00,1725948000,1398931,1386662,408,411
2024-09-10 12:00:00,1725969600,1399306,1385444,531,613
2024-09-10 18:00:00,1725991200,1399612,1386416,781,782
2024-09-11 00:00:00,1726012800,1398779,1386970,716,770
2024-09-11 06:00:00,1726034400,1401888,1391049,338,427
2024-09-11 12:00:00,1726056000,1401881,1386187,592,674
2024-09-11 18:00:00,1726077600,1401903,1389335,958,741
2024-09-12 00:00:00,1726099200,1401385,1388955,904,868
2024-09-12 06:00:00,1726120800,1400022,1386959,402,524
2024-09-12 12:00:00,1726142400,1390933,1382539,521,752
2024-09-12 18:00:00,1726164000,1395112,1381755,833,912
2024-09-13 00:00:00,1726185600,1395681,1379631,725,758
2024-09-13 06:00:00,1726207200,1390967,1371803,806,641
2024-09-13 12:00:00,1726228800,1386945,1371885,636,732
2024-09-13 18:00:00,1726250400,1382991,1369940,732,884
2024-09-14 00:00:00,1726272000,1384257,1367029,849,948
2024-09-14 06:00:00,1726293600,1380576,1365976,429,485
2024-09-14 12:00:00,1726315200,1384749,1372648,730,736
2024-09-14 18:00:00,1726336800,1384299,1371529,1034,993
2024-09-15 00:00:00,1726358400,1388722,1372542,1000,890
2024-09-15 06:00:00,1726380000,1385839,1370477,525,582
2024-09-15 12:00:00,1726401600,1384534,1370909,890,742
2024-09-15 18:00:00,1726423200,1382633,1371670,993,1182
2024-09-16 00:00:00,1726444800,1378113,1364285,765,721
2024-09-16 06:00:00,1726466400,1376952,1363859,459,476
2024-09-16 12:00:00,1726488000,1378477,1366563,566,598
2024-09-16 18:00:00,1726509600,1382126,1368858,799,996
2024-09-17 00:00:00,1726531200,1379951,1367858,707,637
2024-09-17 06:00:00,1726552800,1380282,1365110,373,401
2024-09-17 12:00:00,1726574400,1379109,1366398,629,654
2024-09-17 18:00:00,1726596000,1373552,1358954,755,737
2024-09-18 00:00:00,1726617600,1367155,1353059,581,639
2024-09-18 06:00:00,1726639200,1366620,1354599,353,307
2024-09-18 12:00:00,1726660800,1362264,1347925,652,639
2024-09-18 18:00:00,1726682400,1364423,1348850,903,1000
2024-09-19 00:00:00,1726704000,1362282,1345863,851,669
2024-09-19 06:00:00,1726725600,1350187,1330224,317,783
2024-09-19 12:00:00,1726747200,1347197,1331569,555,514
2024-09-19 18:00:00,1726768800,1347555,1332086,920,692
2024-09-20 00:00:00,1726790400,1349628,1335030,805,792
2024-09-20 06:00:00,1726812000,1349767,1335905,431,394
2024-09-20 12:00:00,1726833600,1345024,1332430,646,700
2024-09-20 18:00:00,1726855200,1343576,1332368,848,815
2024-09-21 00:00:00,1726876800,1341753,1329771,713,915
2024-09-21 06:00:00,1726898400,1349697,1335924,398,546
2024-09-21 12:00:00,1726920000,1343733,1332276,898,728
2024-09-21 18:00:00,1726941600,1345373,1329092,1219,1737
2024-09-22 00:00:00,1726963200,1331964,1317056,789,841
2024-09-22 06:00:00,1726984800,1340154,1326113,450,443
2024-09-22 12:00:00,1727006400,1340285,1327133,940,726
2024-09-22 18:00:00,1727028000,1337558,1323543,1154,989
2024-09-23 00:00:00,1727049600,1335961,1320330,909,965
2024-09-23 06:00:00,1727071200,1352021,1330449,376,440
2024-09-23 12:00:00,1727092800,1351600,1338481,686,695
2024-09-23 18:00:00,1727114400,1344561,1331362,899,920
2024-09-24 00:00:00,1727136000,1335605,1318761,903,861
2024-09-24 06:00:00,1727157600,1333590,1318696,272,410
2024-09-24 12:00:00,1727179200,1333626,1318534,387,593
2024-09-24 18:00:00,1727200800,1326923,1312158,912,879
2024-09-25 00:00:00,1727222400,1322405,1307766,654,645
2024-09-25 06:00:00,1727244000,1312810,1298105,259,360
2024-09-25 12:00:00,1727265600,1315480,1300494,577,618
2024-09-25 18:00:00,1727287200,1312401,1298455,758,760
2024-09-26 00:00:00,1727308800,1308165,1293828,1050,729
2024-09-26 06:00:00,1727330400,1310756,1295191,409,413
2024-09-26 12:00:00,1727352000,1313840,1298790,628,567
2024-09-26 18:00:00,1727373600,1317439,1304928,907,866
2024-09-27 00:00:00,1727395200,1308732,1297856,679,655
2024-09-27 06:00:00,1727416800,1311031,1293622,486,386
2024-09-27 12:00:00,1727438400,1313082,1301001,668,610
